ncessch,school_name,school_year,year_start,enrollment,is_interpolated,include
090192001381,University High School Of Science And Engineering,1987-88,1987,,False,False
090192001381,University High School Of Science And Engineering,1988-89,1988,,False,False
090192001381,University High School Of Science And Engineering,1989-90,1989,,False,False
090192001381,University High School Of Science And Engineering,1990-91,1990,,False,False
090192001381,University High School Of Science And Engineering,1991-92,1991,,False,False
090192001381,University High School Of Science And Engineering,1992-93,1992,,False,False
090192001381,University High School Of Science And Engineering,1993-94,1993,,False,False
090192001381,University High School Of Science And Engineering,1994-95,1994,,False,False
090192001381,University High School Of Science And Engineering,1995-96,1995,,False,False
090192001381,University High School Of Science And Engineering,1996-97,1996,,False,False
090192001381,University High School Of Science And Engineering,1997-98,1997,,False,False
090192001381,University High School Of Science And Engineering,1998-99,1998,,False,False
090192001381,University High School Of Science And Engineering,1999-00,1999,,False,False
090192001381,University High School Of Science And Engineering,2000-01,2000,,False,False
090192001381,University High School Of Science And Engineering,2001-02,2001,,False,False
090192001381,University High School Of Science And Engineering,2002-03,2002,,False,False
090192001381,University High School Of Science And Engineering,2003-04,2003,,False,False
090192001381,University High School Of Science And Engineering,2004-05,2004,103.0,False,False
090192001381,University High School Of Science And Engineering,2005-06,2005,152.0,False,False
090192001381,University High School Of Science And Engineering,2006-07,2006,320.0,False,False
090192001381,University High School Of Science And Engineering,2007-08,2007,342.0,False,False
090192001381,University High School Of Science And Engineering,2008-09,2008,346.0,False,False
090192001381,University High School Of Science And Engineering,2009-10,2009,362.0,False,False
090192001381,University High School Of Science And Engineering,2010-11,2010,406.0,False,False
090192001381,University High School Of Science And Engineering,2011-12,2011,389.0,False,False
090192001381,University High School Of Science And Engineering,2012-13,2012,403.0,False,False
090192001381,University High School Of Science And Engineering,2013-14,2013,408.0,False,False
090192001381,University High School Of Science And Engineering,2014-15,2014,423.0,False,False
090192001381,University High School Of Science And Engineering,2015-16,2015,431.0,False,False
090192001381,University High School Of Science And Engineering,2016-17,2016,431.0,False,False
090192001381,University High School Of Science And Engineering,2017-18,2017,439.0,False,False
090192001381,University High School Of Science And Engineering,2018-19,2018,431.0,False,False
090192001381,University High School Of Science And Engineering,2019-20,2019,429.0,False,False
090192001381,University High School Of Science And Engineering,2020-21,2020,431.0,False,False
090192001381,University High School Of Science And Engineering,2021-22,2021,413.0,False,False
090192001381,University High School Of Science And Engineering,2022-23,2022,412.0,False,False
090192001381,University High School Of Science And Engineering,2023-24,2023,400.0,False,False
090192001381,University High School Of Science And Engineering,2024-25,2024,406.0,False,False
090192000382,Weaver High School,1986-87,1986,1696.0,False,False
090192001939,Weaver High School,1986-87,1986,,False,False
090192000382,Weaver High School,1987-88,1987,1712.0,False,False
090192001939,Weaver High School,1987-88,1987,,False,False
090192000382,Weaver High School,1988-89,1988,1491.0,False,False
090192001939,Weaver High School,1988-89,1988,,False,False
090192000382,Weaver High School,1989-90,1989,1473.0,False,False
090192001939,Weaver High School,1989-90,1989,,False,False
090192000382,Weaver High School,1990-91,1990,1399.0,False,False
090192001939,Weaver High School,1990-91,1990,,False,False
090192000382,Weaver High School,1991-92,1991,1489.0,False,False
090192001939,Weaver High School,1991-92,1991,,False,False
090192000382,Weaver High School,1992-93,1992,1558.0,False,False
090192001939,Weaver High School,1992-93,1992,,False,False
090192000382,Weaver High School,1993-94,1993,1511.0,False,False
090192001939,Weaver High School,1993-94,1993,,False,False
090192000382,Weaver High School,1994-95,1994,1366.0,False,False
090192001939,Weaver High School,1994-95,1994,,False,False
090192000382,Weaver High School,1995-96,1995,1326.0,False,False
090192001939,Weaver High School,1995-96,1995,,False,False
090192000382,Weaver High School,1996-97,1996,1272.0,False,False
090192001939,Weaver High School,1996-97,1996,,False,False
090192000382,Weaver High School,1997-98,1997,1443.0,False,False
090192001939,Weaver High School,1997-98,1997,,False,False
090192000382,Weaver High School,1998-99,1998,1255.0,False,False
090192001939,Weaver High School,1998-99,1998,,False,False
090192000382,Weaver High School,1999-00,1999,1312.0,False,False
090192001939,Weaver High School,1999-00,1999,,False,False
090192000382,Weaver High School,2000-01,2000,1283.0,False,False
090192001939,Weaver High School,2000-01,2000,,False,False
090192000382,Weaver High School,2001-02,2001,1280.0,False,False
090192001939,Weaver High School,2001-02,2001,,False,False
090192000382,Weaver High School,2002-03,2002,1294.0,False,False
090192001939,Weaver High School,2002-03,2002,,False,False
090192000382,Weaver High School,2003-04,2003,1264.0,False,False
090192001939,Weaver High School,2003-04,2003,,False,False
090192000382,Weaver High School,2004-05,2004,1247.0,False,False
090192001939,Weaver High School,2004-05,2004,,False,False
090192000382,Weaver High School,2005-06,2005,1016.0,False,False
090192001939,Weaver High School,2005-06,2005,,False,False
090192000382,Weaver High School,2006-07,2006,1282.0,False,False
090192001939,Weaver High School,2006-07,2006,,False,False
090192000382,Weaver High School,2007-08,2007,1260.0,False,False
090192001939,Weaver High School,2007-08,2007,,False,False
090192000382,Weaver High School,2008-09,2008,873.0,False,False
090192001939,Weaver High School,2008-09,2008,,False,False
090192000382,Weaver High School,2009-10,2009,335.0,False,False
090192001939,Weaver High School,2009-10,2009,,False,False
090192000382,Weaver High School,2010-11,2010,157.0,False,False
090192001939,Weaver High School,2010-11,2010,,False,False
090192000382,Weaver High School,2011-12,2011,,False,False
090192001939,Weaver High School,2011-12,2011,,False,False
090192000382,Weaver High School,2012-13,2012,,False,False
090192001939,Weaver High School,2012-13,2012,,False,False
090192000382,Weaver High School,2013-14,2013,,False,False
090192001939,Weaver High School,2013-14,2013,,False,False
090192000382,Weaver High School,2014-15,2014,,False,False
090192001939,Weaver High School,2014-15,2014,,False,False
090192000382,Weaver High School,2015-16,2015,,False,False
090192001939,Weaver High School,2015-16,2015,,False,False
090192000382,Weaver High School,2016-17,2016,,False,False
090192001939,Weaver High School,2016-17,2016,,False,False
090192000382,Weaver High School,2017-18,2017,,False,False
090192001939,Weaver High School,2017-18,2017,,False,False
090192000382,Weaver High School,2018-19,2018,,False,False
090192001939,Weaver High School,2018-19,2018,,False,False
090192000382,Weaver High School,2019-20,2019,,False,False
090192001939,Weaver High School,2019-20,2019,,False,False
090192000382,Weaver High School,2020-21,2020,,False,False
090192001939,Weaver High School,2020-21,2020,544.0,False,False
090192000382,Weaver High School,2021-22,2021,,False,False
090192001939,Weaver High School,2021-22,2021,625.0,False,False
090192000382,Weaver High School,2022-23,2022,,False,False
090192001939,Weaver High School,2022-23,2022,643.0,False,False
090192000382,Weaver High School,2023-24,2023,,False,False
090192001939,Weaver High School,2023-24,2023,690.0,False,False
090192000382,Weaver High School,2024-25,2024,,False,False
090192001939,Weaver High School,2024-25,2024,721.0,False,False
090192000383,Webster Micro Society Magnet School,1986-87,1986,413.0,False,True
090192000383,Webster Micro Society Magnet School,1987-88,1987,424.0,False,True
090192000383,Webster Micro Society Magnet School,1988-89,1988,390.0,False,True
090192000383,Webster Micro Society Magnet School,1989-90,1989,395.0,False,True
090192000383,Webster Micro Society Magnet School,1990-91,1990,437.0,False,True
090192000383,Webster Micro Society Magnet School,1991-92,1991,439.0,False,True
090192000383,Webster Micro Society Magnet School,1992-93,1992,459.0,False,True
090192000383,Webster Micro Society Magnet School,1993-94,1993,423.0,False,True
090192000383,Webster Micro Society Magnet School,1994-95,1994,467.0,False,True
090192000383,Webster Micro Society Magnet School,1995-96,1995,473.0,False,True
090192000383,Webster Micro Society Magnet School,1996-97,1996,447.0,False,True
090192000383,Webster Micro Society Magnet School,1997-98,1997,517.0,False,True
090192000383,Webster Micro Society Magnet School,1998-99,1998,520.0,False,True
090192000383,Webster Micro Society Magnet School,1999-00,1999,530.0,False,True
090192000383,Webster Micro Society Magnet School,2000-01,2000,511.0,False,True
090192000383,Webster Micro Society Magnet School,2001-02,2001,457.0,False,True
090192000383,Webster Micro Society Magnet School,2002-03,2002,521.0,False,True
090192000383,Webster Micro Society Magnet School,2003-04,2003,543.0,False,True
090192000383,Webster Micro Society Magnet School,2004-05,2004,571.0,False,True
090192000383,Webster Micro Society Magnet School,2005-06,2005,562.0,False,True
090192000383,Webster Micro Society Magnet School,2006-07,2006,625.0,False,True
090192000383,Webster Micro Society Magnet School,2007-08,2007,620.0,False,True
090192000383,Webster Micro Society Magnet School,2008-09,2008,610.0,False,True
090192000383,Webster Micro Society Magnet School,2009-10,2009,619.0,False,True
090192000383,Webster Micro Society Magnet School,2010-11,2010,592.0,False,True
090192000383,Webster Micro Society Magnet School,2011-12,2011,582.0,False,True
090192000383,Webster Micro Society Magnet School,2012-13,2012,626.0,False,True
090192000383,Webster Micro Society Magnet School,2013-14,2013,675.0,False,True
090192000383,Webster Micro Society Magnet School,2014-15,2014,678.0,False,True
090192000383,Webster Micro Society Magnet School,2015-16,2015,660.0,False,True
090192000383,Webster Micro Society Magnet School,2016-17,2016,633.0,False,True
090192000383,Webster Micro Society Magnet School,2017-18,2017,613.0,False,True
090192000383,Webster Micro Society Magnet School,2018-19,2018,622.0,False,True
090192000383,Webster Micro Society Magnet School,2019-20,2019,635.0,False,True
090192000383,Webster Micro Society Magnet School,2020-21,2020,642.0,False,True
090192000383,Webster Micro Society Magnet School,2021-22,2021,629.0,False,True
090192000383,Webster Micro Society Magnet School,2022-23,2022,615.0,False,True
090192000383,Webster Micro Society Magnet School,2023-24,2023,631.0,False,True
090192000383,Webster Micro Society Magnet School,2024-25,2024,626.0,False,True
090192000384,West Middle School,1986-87,1986,686.0,False,True
090192000384,West Middle School,1987-88,1987,735.0,False,True
090192000384,West Middle School,1988-89,1988,692.0,False,True
090192000384,West Middle School,1989-90,1989,743.0,False,True
090192000384,West Middle School,1990-91,1990,858.0,False,True
090192000384,West Middle School,1991-92,1991,847.0,False,True
090192000384,West Middle School,1992-93,1992,805.0,False,True
090192000384,West Middle School,1993-94,1993,863.0,False,True
090192000384,West Middle School,1994-95,1994,841.0,False,True
090192000384,West Middle School,1995-96,1995,824.0,False,True
090192000384,West Middle School,1996-97,1996,919.0,False,True
090192000384,West Middle School,1997-98,1997,904.0,False,True
090192000384,West Middle School,1998-99,1998,934.0,False,True
090192000384,West Middle School,1999-00,1999,815.0,False,True
090192000384,West Middle School,2000-01,2000,797.0,False,True
090192000384,West Middle School,2001-02,2001,795.0,False,True
090192000384,West Middle School,2002-03,2002,704.0,False,True
090192000384,West Middle School,2003-04,2003,649.0,False,True
090192000384,West Middle School,2004-05,2004,711.0,False,True
090192000384,West Middle School,2005-06,2005,795.0,False,True
090192000384,West Middle School,2006-07,2006,739.0,False,True
090192000384,West Middle School,2007-08,2007,768.0,False,True
090192000384,West Middle School,2008-09,2008,670.0,False,True
090192000384,West Middle School,2009-10,2009,698.0,False,True
090192000384,West Middle School,2010-11,2010,690.0,False,True
090192000384,West Middle School,2011-12,2011,658.0,False,True
090192000384,West Middle School,2012-13,2012,637.0,False,True
090192000384,West Middle School,2013-14,2013,498.0,False,True
090192000384,West Middle School,2014-15,2014,380.0,False,True
090192000384,West Middle School,2015-16,2015,359.0,False,True
090192000384,West Middle School,2016-17,2016,449.0,False,True
090192000384,West Middle School,2017-18,2017,437.0,False,True
090192000384,West Middle School,2018-19,2018,480.0,False,True
090192000384,West Middle School,2019-20,2019,462.0,False,True
090192000384,West Middle School,2020-21,2020,262.0,False,True
090192000384,West Middle School,2021-22,2021,295.0,False,True
090192000384,West Middle School,2022-23,2022,293.0,False,True
090192000384,West Middle School,2023-24,2023,306.0,False,True
090192000384,West Middle School,2024-25,2024,289.0,False,True
090192000385,Wish Museum School,1986-87,1986,554.0,False,True
090192000385,Wish Museum School,1987-88,1987,698.0,False,True
090192000385,Wish Museum School,1988-89,1988,615.0,False,True
090192000385,Wish Museum School,1989-90,1989,631.0,False,True
090192000385,Wish Museum School,1990-91,1990,603.0,False,True
090192000385,Wish Museum School,1991-92,1991,608.0,False,True
090192000385,Wish Museum School,1992-93,1992,549.0,False,True
090192000385,Wish Museum School,1993-94,1993,503.0,False,True
090192000385,Wish Museum School,1994-95,1994,525.0,False,True
090192000385,Wish Museum School,1995-96,1995,575.0,False,True
090192000385,Wish Museum School,1996-97,1996,529.0,False,True
090192000385,Wish Museum School,1997-98,1997,504.0,False,True
090192000385,Wish Museum School,1998-99,1998,428.0,False,True
090192000385,Wish Museum School,1999-00,1999,435.0,False,True
090192000385,Wish Museum School,2000-01,2000,408.0,False,True
090192000385,Wish Museum School,2001-02,2001,421.0,False,True
090192000385,Wish Museum School,2002-03,2002,386.0,False,True
090192000385,Wish Museum School,2003-04,2003,417.0,False,True
090192000385,Wish Museum School,2004-05,2004,444.0,False,True
090192000385,Wish Museum School,2005-06,2005,475.0,False,True
090192000385,Wish Museum School,2006-07,2006,415.0,False,True
090192000385,Wish Museum School,2007-08,2007,437.0,False,True
